machine_configuration,use_buffer,write_buffer_bytes,connection_type,read_buffer_bytes,duration_sec,num_syscalls,short_reads,throughput (MiB/s)
gcp_amd_localhost,false,524288,unix,1024,1.730777372,5391088,490,3041.7
gcp_amd_localhost,false,524288,unix,2048,1.92375811,4685937,10941,4752
gcp_amd_localhost,false,524288,unix,4096,2.062669398,3260564,24228,6156.6
gcp_amd_localhost,false,524288,unix,8192,1.98363214,2101539,40003,8208.6
gcp_amd_localhost,false,524288,unix,16384,2.009721386,1212323,104535,9072.5
gcp_amd_localhost,false,524288,unix,32768,2.247036148,661330,136495,8207.3
gcp_amd_localhost,false,524288,unix,65536,2.146489944,328721,135204,7633.8
gcp_amd_localhost,false,524288,unix,131072,2.427061619,214981,157693,7594
gcp_amd_localhost,false,524288,unix,262144,2.150463725,178821,176066,8920.5
gcp_amd_localhost,false,524288,unix,524288,1.958206372,165389,165242,9236.7
gcp_amd_localhost,false,524288,unix,1048576,2.86693696,188053,187992,6582
gcp_amd_localhost,false,524288,unix,4194304,1.5152348949999999,109283,109283,7887.6
gcp_amd_localhost,false,524288,unix,8388608,2.180380778,176502,176502,8768.8
gcp_amd_localhost,false,524288,unix,16777216,2.193747157,162501,162501,8081.2
gcp_amd_localhost,false,524288,TCP,1,1.383549193,4735857,0,3.3
gcp_amd_localhost,false,524288,TCP,2,2.033983058,6927607,1,6.5
gcp_amd_localhost,false,524288,TCP,4,1.940911105,6635701,1,13
gcp_amd_localhost,false,524288,TCP,8,2.030078929,6906078,1,26
gcp_amd_localhost,false,524288,TCP,16,2.019641689,6839946,1,51.7
gcp_amd_localhost,false,524288,TCP,32,1.9595807029999999,6357280,1,99
gcp_amd_localhost,false,524288,TCP,64,2.048783087,6611571,0,197
gcp_amd_localhost,false,524288,TCP,128,1.9958181609999999,6279435,0,384.1
gcp_amd_localhost,false,524288,TCP,256,2.079620105,6365373,0,747.3
gcp_amd_localhost,false,524288,TCP,512,2.039271368,5884084,0,1408.9
gcp_amd_localhost,false,524288,TCP,1024,1.5039454559999998,3769318,0,2447.5
gcp_amd_localhost,false,524288,TCP,2048,3.097823634,3479534,71112,2187.7
gcp_amd_localhost,false,524288,TCP,4096,2.608094809,1267291,78534,1883.4
gcp_amd_localhost,false,524288,TCP,8192,2.066111916,514280,63327,1914.7
gcp_amd_localhost,false,524288,TCP,16384,2.125744463,269891,65529,1923.7
gcp_amd_localhost,false,524288,TCP,32768,1.792428575,133502,48259,2220
gcp_amd_localhost,false,524288,TCP,65536,2.601007958,250617,139252,5462.5
gcp_amd_localhost,false,524288,TCP,131072,4.482911297,193650,147949,3395.6
gcp_amd_localhost,false,524288,TCP,262144,1.71473511,68997,63711,3414.3
gcp_amd_localhost,false,524288,TCP,524288,1.6462619059999999,57195,53189,3692.8
gcp_amd_localhost,false,524288,TCP,1048576,2.177282268,5381,0,2471.4
gcp_amd_localhost,false,524288,TCP,2097152,2.008180641,2485,0,2474.3
gcp_amd_localhost,false,524288,TCP,4194304,1.918178637,9065,9065,3446.7
gcp_amd_localhost,false,524288,TCP,8388608,1.7880634149999999,8608,8608,3373
gcp_amd_localhost,false,524288,TCP,16777216,1.862219783,15663,15663,3782.2
gcp_amd_localhost,false,1048576,unix,1,1.412068857,5936479,0,4
gcp_amd_localhost,false,1048576,unix,2,1.980128788,8350731,0,8
gcp_amd_localhost,false,1048576,unix,4,1.950804217,8230453,0,16.1
gcp_amd_localhost,false,1048576,unix,8,2.005690162,8481765,0,32.3
gcp_amd_localhost,false,1048576,unix,16,2.017339798,8507019,0,64.3
gcp_amd_localhost,false,1048576,unix,32,2.032671244,8517888,0,127.9
gcp_amd_localhost,false,1048576,unix,64,1.978112539,8153282,0,251.6
gcp_amd_localhost,false,1048576,unix,128,2.047722489,8038594,16,479.2
gcp_amd_localhost,false,1048576,unix,256,1.9761932199999999,7590165,64,937.7
gcp_amd_localhost,false,1048576,unix,512,2.22354044,7837099,215,1721
gcp_amd_localhost,false,1048576,unix,1024,2.022497236,6198381,1745,2992.5
gcp_amd_localhost,false,1048576,unix,2048,1.761367469,4560110,7142,5052.9
gcp_amd_localhost,false,1048576,unix,4096,1.2020861059999999,1940845,17892,6281.8
gcp_amd_localhost,false,1048576,unix,8192,2.495020976,2456109,81843,7585.4
gcp_amd_localhost,false,1048576,unix,16384,1.6628520469999999,938665,88898,8471
gcp_amd_localhost,false,1048576,unix,32768,2.311202626,645997,136346,7615.2
gcp_amd_localhost,false,1048576,unix,65536,2.237655517,360527,147560,7857.7
gcp_amd_localhost,false,1048576,unix,131072,2.392316064,219778,159062,7964.6
gcp_amd_localhost,false,1048576,unix,262144,2.26112597,181542,179014,8779.6
gcp_amd_localhost,false,1048576,unix,524288,2.222245301,167068,166807,8166.8
gcp_amd_localhost,false,1048576,unix,2097152,1.9475855869999998,157347,157347,9201.4
gcp_amd_localhost,false,1048576,unix,4194304,2.80167483,197417,197417,7295.7
gcp_amd_localhost,false,1048576,unix,8388608,1.2205260199999999,94386,94386,8622.9
gcp_amd_localhost,false,1048576,unix,16777216,2.363228532,168675,168675,7580.9
gcp_amd_localhost,false,1048576,TCP,1,1.352870884,4653327,0,3.3
gcp_amd_localhost,false,1048576,TCP,2,2.006334441,6882313,1,6.5
gcp_amd_localhost,false,1048576,TCP,4,1.972955081,6720430,0,13
gcp_amd_localhost,false,1048576,TCP,8,1.999923433,6830602,1,26.1
gcp_amd_localhost,false,1048576,TCP,16,2.031000244,6882313,0,51.7
gcp_amd_localhost,false,1048576,TCP,32,1.909783718,6271559,1,100.2
gcp_amd_localhost,false,1048576,TCP,64,1.959288054,6371456,0,198.5
gcp_amd_localhost,false,1048576,TCP,128,1.979667986,6238304,0,384.7
gcp_amd_localhost,false,1048576,TCP,256,1.325240871,4063389,0,748.6
gcp_amd_localhost,false,1048576,TCP,512,2.112463335,6025730,0,1392.8
gcp_amd_localhost,false,1048576,TCP,1024,2.374347184,5853318,3564,2407.4
gcp_amd_localhost,false,1048576,TCP,2048,3.727799211,3455011,108403,1806.7
gcp_amd_localhost,false,1048576,TCP,4096,2.305705942,1102043,68957,1859.8
gcp_amd_localhost,false,1048576,TCP,8192,2.200801404,567662,67969,2000
gcp_amd_localhost,false,1048576,TCP,16384,4.290539473,1472564,293193,5281.3
gcp_amd_localhost,false,1048576,TCP,32768,2.989822069,566486,166093,5761.5
gcp_amd_localhost,false,1048576,TCP,65536,2.9496518849999998,267876,197311,5378.8
gcp_amd_localhost,false,1048576,TCP,131072,2.8396099379999997,206033,186557,5595.9
gcp_amd_localhost,false,1048576,TCP,262144,2.991862379,203756,196698,5631.1
gcp_amd_localhost,false,1048576,TCP,524288,3.3510723159999998,228100,227698,4983.4
gcp_amd_localhost,false,1048576,TCP,1048576,2.9257148280000003,160802,158416,4970.3
gcp_amd_localhost,false,1048576,TCP,2097152,5.273960285,6304,0,2390.5
gcp_amd_localhost,false,1048576,TCP,4194304,1.945125706,14585,14585,3211.2
gcp_amd_localhost,false,1048576,TCP,8388608,1.812667032,13034,13034,3406.4
gcp_amd_localhost,false,1048576,TCP,16777216,1.975362772,40181,40181,3773.6
gcp_amd_localhost,false,2097152,unix,1,1.876523834,7833920,0,4
gcp_amd_localhost,false,2097152,unix,2,1.9341917469999999,8080808,0,8
gcp_amd_localhost,false,2097152,unix,4,2.036053415,8485363,0,15.9
gcp_amd_localhost,false,2097152,unix,8,1.941834836,8116883,0,31.9
gcp_amd_localhost,false,2097152,unix,16,2.018751307,8392783,0,63.4
gcp_amd_localhost,false,2097152,unix,32,1.985024911,8071025,0,124.1
gcp_amd_localhost,false,2097152,unix,64,2.025905346,8106684,0,244.2
gcp_amd_localhost,false,2097152,unix,128,2.082305139,7930229,29,464.9
gcp_amd_localhost,false,2097152,unix,256,1.776836606,6572525,129,903.1
gcp_amd_localhost,false,2097152,unix,512,1.759055178,6121883,127,1699.3
gcp_amd_localhost,false,2097152,unix,1024,2.262320108,7055133,934,3045.2
gcp_amd_localhost,false,2097152,unix,2048,1.362185716,3335498,10142,4775.4
gcp_amd_localhost,false,2097152,unix,4096,2.295507523,3701322,32713,6277
gcp_amd_localhost,false,2097152,unix,8192,2.629086483,2473963,98568,7231.8
gcp_amd_localhost,false,2097152,unix,16384,1.509881718,800008,80117,7940.2
gcp_amd_localhost,false,2097152,unix,32768,2.762422528,529104,134881,4986.7
gcp_amd_localhost,false,2097152,unix,131072,2.4930893,220300,164329,7455.3
gcp_amd_localhost,false,2097152,unix,262144,1.476961532,124580,123405,9392.4
gcp_amd_localhost,false,2097152,unix,524288,2.339792858,166907,166614,7843.1
gcp_amd_localhost,false,2097152,unix,1048576,2.456261384,164107,164032,6867.8
gcp_amd_localhost,false,2097152,unix,2097152,2.926125438,197704,197686,6837
gcp_amd_localhost,false,2097152,unix,4194304,2.57702535,177820,177820,7412
gcp_amd_localhost,false,2097152,unix,8388608,2.48242463,178414,178414,7523.6
gcp_amd_localhost,false,2097152,unix,16777216,2.107395776,170819,170819,9194
gcp_amd_localhost,false,2097152,TCP,1,1.381695943,4457321,0,3.1
gcp_amd_localhost,false,2097152,TCP,2,2.009154438,6538085,1,6.2
gcp_amd_localhost,false,2097152,TCP,4,2.014382248,6540223,1,12.4
gcp_amd_localhost,false,2097152,TCP,8,2.016900257,6504065,0,24.6
gcp_amd_localhost,false,2097152,TCP,16,2.020411086,6478782,0,48.9
gcp_amd_localhost,false,2097152,TCP,32,2.062964082,6404305,1,94.7
gcp_amd_localhost,false,2097152,TCP,64,2.008699028,6159532,0,187.2
gcp_amd_localhost,false,2097152,TCP,128,1.930831597,5878895,0,371.7
gcp_amd_localhost,false,2097152,TCP,256,2.15207412,6529760,0,740.8
gcp_amd_localhost,false,2097152,TCP,512,2.211978634,6353241,0,1402.4
gcp_amd_localhost,false,2097152,TCP,1024,2.4575915139999998,5797894,11516,2303.6
gcp_amd_localhost,false,2097152,TCP,2048,2.781982055,2558074,79539,1794.2
gcp_amd_localhost,false,2097152,TCP,4096,2.980042312,1447700,90384,1894
gcp_amd_localhost,false,2097152,TCP,8192,2.155992481,539475,69167,1947.2
gcp_amd_localhost,false,2097152,TCP,16384,2.241759397,272843,69696,1887
gcp_amd_localhost,false,2097152,TCP,32768,1.6428021510000002,89192,45167,1670.5
gcp_amd_localhost,false,2097152,TCP,65536,2.310384934,66431,66329,1742.6
gcp_amd_localhost,false,2097152,TCP,131072,2.048655145,66441,66410,1969.8
gcp_amd_localhost,false,2097152,TCP,524288,1.225604169,61473,60179,4171.7
gcp_amd_localhost,false,2097152,TCP,1048576,1.317426766,99828,99433,6500.3
gcp_amd_localhost,false,2097152,TCP,2097152,2.013281897,2494,47,2437.1
gcp_amd_localhost,false,2097152,TCP,4194304,1.9630434490000002,27756,27756,3516.8
gcp_amd_localhost,false,2097152,TCP,8388608,1.8571258830000001,55732,55732,3513.5
gcp_amd_localhost,false,2097152,TCP,16777216,1.731076998,65421,65421,3215.5
gcp_amd_localhost,false,4194304,unix,1,1.590150184,6555227,0,3.9
gcp_amd_localhost,false,4194304,unix,2,2.041688745,8375209,0,7.8
gcp_amd_localhost,false,4194304,unix,4,1.907348681,7788162,0,15.6
gcp_amd_localhost,false,4194304,unix,8,1.6320211420000001,6761326,0,31.6
gcp_amd_localhost,false,4194304,unix,16,2.057381614,8514262,0,63.1
gcp_amd_localhost,false,4194304,unix,32,2.037778605,8485363,0,127.1
gcp_amd_localhost,false,4194304,unix,64,1.93875825,8009612,0,252.2
gcp_amd_localhost,false,4194304,unix,128,2.065662144,8193365,4,484.2
gcp_amd_localhost,false,4194304,unix,256,1.69079237,6514687,56,940.7
gcp_amd_localhost,false,4194304,unix,512,2.099595683,7418493,196,1725.2
gcp_amd_localhost,false,4194304,unix,1024,1.695469649,5188769,1521,2988.2
gcp_amd_localhost,false,4194304,unix,2048,1.310416886,3264027,8337,4858.9
gcp_amd_localhost,false,4194304,unix,4096,2.235405547,3609606,33544,6287
gcp_amd_localhost,false,4194304,unix,8192,1.846491763,2187065,74986,9128.4
gcp_amd_localhost,false,4194304,unix,16384,2.076551963,1079568,106040,7787.7
gcp_amd_localhost,false,4194304,unix,32768,2.361223911,676898,142724,7868.9
gcp_amd_localhost,false,4194304,unix,65536,1.832183004,313336,123445,8569.6
gcp_amd_localhost,false,4194304,unix,131072,2.63708248,224874,169391,7131.3
gcp_amd_localhost,false,4194304,unix,524288,2.212585858,175916,175695,8973.8
gcp_amd_localhost,false,4194304,unix,1048576,2.959428608,193690,193585,6527.3
gcp_amd_localhost,false,4194304,unix,2097152,2.2658634859999998,173349,173334,8296.8
gcp_amd_localhost,false,4194304,unix,4194304,3.275377124,196509,196507,5663.4
gcp_amd_localhost,false,4194304,unix,8388608,1.2978066670000001,104193,104193,8517.1
gcp_amd_localhost,false,4194304,unix,16777216,2.054030074,176106,176106,9269.6
gcp_amd_localhost,false,4194304,TCP,1,1.9460563,6309148,0,3.1
gcp_amd_localhost,false,4194304,TCP,2,1.981798908,6426735,0,6.2
gcp_amd_localhost,false,4194304,TCP,4,1.983370398,6391819,1,12.3
gcp_amd_localhost,false,4194304,TCP,8,2.030832655,6561680,0,24.7
gcp_amd_localhost,false,4194304,TCP,16,1.992086997,6420546,0,49.2
gcp_amd_localhost,false,4194304,TCP,32,2.023232207,6447454,0,97.3
gcp_amd_localhost,false,4194304,TCP,64,1.977951167,6439151,1,198.7
gcp_amd_localhost,false,4194304,TCP,128,2.095839703,6497726,0,378.5
gcp_amd_localhost,false,4194304,TCP,256,2.095905743,6309149,0,734.9
gcp_amd_localhost,false,4194304,TCP,512,2.202311198,6226651,0,1380.5
gcp_amd_localhost,false,4194304,TCP,1024,2.404743561,5752705,9417,2335.9
gcp_amd_localhost,false,4194304,TCP,2048,4.044165061,3405259,106769,1643
gcp_amd_localhost,false,4194304,TCP,4096,2.466614988,1163048,72509,1840.1
gcp_amd_localhost,false,4194304,TCP,8192,2.098679132,498472,63004,1852
gcp_amd_localhost,false,4194304,TCP,16384,2.284280596,249016,62893,1696.7
gcp_amd_localhost,false,4194304,TCP,32768,1.8312839730000001,107898,54228,1827
gcp_amd_localhost,false,4194304,TCP,65536,1.517190077,79384,21675,3252.4
gcp_amd_localhost,false,4194304,TCP,131072,2.933325069,219860,215815,5885.8
gcp_amd_localhost,false,4194304,TCP,262144,3.821330271,146731,121012,4250.1
gcp_amd_localhost,false,4194304,TCP,524288,3.982840124,225229,224978,4114.6
gcp_amd_localhost,false,4194304,TCP,1048576,1.271670297,51281,50114,3871.5
gcp_amd_localhost,false,4194304,TCP,2097152,2.110936012,2675,48,2490.9
gcp_amd_localhost,false,4194304,TCP,4194304,2.353819772,41093,41093,3321.2
gcp_amd_localhost,false,4194304,TCP,8388608,1.891081422,42617,42617,3574
gcp_amd_localhost,false,4194304,TCP,16777216,2.305162197,51579,51579,3433.8
gcp_amd_localhost,false,8388608,unix,1,1.6349446840000001,6565988,0,3.8
gcp_amd_localhost,false,8388608,unix,2,1.895554042,7636502,0,7.7
gcp_amd_localhost,false,8388608,unix,4,1.994700431,8038585,0,15.4
gcp_amd_localhost,false,8388608,unix,8,1.9259267009999999,7864727,0,31.2
gcp_amd_localhost,false,8388608,unix,16,1.788202624,7285975,0,62.2
gcp_amd_localhost,false,8388608,unix,32,2.08501186,8329516,0,121.9
gcp_amd_localhost,false,8388608,unix,64,1.793162183,7178751,0,244.3
gcp_amd_localhost,false,8388608,unix,128,2.11384574,8119855,11,468.9
gcp_amd_localhost,false,8388608,unix,256,2.05916082,7642380,82,906.1
gcp_amd_localhost,false,8388608,unix,512,2.15263078,7613318,141,1726.9
gcp_amd_localhost,false,8388608,unix,1024,2.150653499,6364889,3169,2889.5
gcp_amd_localhost,false,8388608,unix,2048,1.982106731,5056167,13479,4975.4
gcp_amd_localhost,false,8388608,unix,4096,1.342779687,2136115,20834,6196.1
gcp_amd_localhost,false,8388608,unix,8192,1.04273507,965182,35169,7124.7
gcp_amd_localhost,false,8388608,unix,16384,1.5735504649999998,835823,90440,7934.6
gcp_amd_localhost,false,8388608,unix,32768,2.175490259,543504,137219,6516.3
gcp_amd_localhost,false,8388608,unix,65536,2.7547452740000002,367427,167035,6200.6
gcp_amd_localhost,false,8388608,unix,131072,2.090916529,218488,154195,9038.2
gcp_amd_localhost,false,8388608,unix,262144,2.446886627,186847,185431,7786
gcp_amd_localhost,false,8388608,unix,524288,2.178154219,177992,177784,8808.3
gcp_amd_localhost,false,8388608,unix,1048576,2.705409595,188167,188060,6976.1
gcp_amd_localhost,false,8388608,unix,2097152,1.231536698,70567,70555,5373.5
gcp_amd_localhost,false,8388608,unix,4194304,2.642838855,179678,179678,6871.7
gcp_amd_localhost,false,8388608,unix,8388608,2.844221403,196151,196151,6899.1
gcp_amd_localhost,false,8388608,unix,16777216,2.147360259,169121,169121,8540.5
gcp_amd_localhost,false,8388608,TCP,1,1.394213227,4798464,0,3.3
gcp_amd_localhost,false,8388608,TCP,2,1.998261631,6851662,0,6.5
gcp_amd_localhost,false,8388608,TCP,4,1.7996192020000001,6167129,0,13.1
gcp_amd_localhost,false,8388608,TCP,8,1.563947274,5337747,1,26
gcp_amd_localhost,false,8388608,TCP,16,1.586896665,5390836,0,51.8
gcp_amd_localhost,false,8388608,TCP,32,2.118293829,6877580,0,99.1
gcp_amd_localhost,false,8388608,TCP,64,1.929512932,6056936,0,191.6
gcp_amd_localhost,false,8388608,TCP,128,1.4373923259999999,4490346,0,381.3
gcp_amd_localhost,false,8388608,TCP,256,2.171803769,6542362,0,735.5
gcp_amd_localhost,false,8388608,TCP,512,2.240635479,6404099,0,1395.6
gcp_amd_localhost,false,8388608,TCP,1024,1.486282586,3675795,0,2415.2
gcp_amd_localhost,false,8388608,TCP,2048,3.599358595,3548260,89183,1923.9
gcp_amd_localhost,false,8388608,TCP,4096,1.6171091340000001,1069069,17790,2581.6
gcp_amd_localhost,false,8388608,TCP,8192,5.306241349,2606377,40448,3835.7
gcp_amd_localhost,false,8388608,TCP,16384,4.345560729,711899,59007,2557.6
gcp_amd_localhost,false,8388608,TCP,32768,1.675691374,127524,27354,2373.9
gcp_amd_localhost,false,8388608,TCP,65536,3.587156115,146750,40759,2550.5
gcp_amd_localhost,false,8388608,TCP,131072,8.271579512,234457,216959,1895.7
gcp_amd_localhost,false,8388608,TCP,262144,1.863415003,45552,45539,1519.3
gcp_amd_localhost,false,8388608,TCP,524288,2.354516398,61376,61375,1620.9
gcp_amd_localhost,false,8388608,TCP,1048576,2.397588877,63522,63522,1647.7
gcp_amd_localhost,false,8388608,TCP,2097152,2.186285079,62431,62424,1781.2
gcp_amd_localhost,false,8388608,TCP,4194304,2.454438056,63052,63052,1595.6
gcp_amd_localhost,false,8388608,TCP,8388608,1.962240821,59664,59664,1892.8
gcp_amd_localhost,false,8388608,TCP,16777216,2.09925134,63302,63302,1874.8
gcp_amd_localhost,false,16777216,unix,1,1.471612997,6209251,0,4
gcp_amd_localhost,false,16777216,unix,2,1.997259401,8410429,0,8
gcp_amd_localhost,false,16777216,unix,4,2.02122658,8467401,0,16
gcp_amd_localhost,false,16777216,unix,8,2.038340271,8510639,0,31.9
gcp_amd_localhost,false,16777216,unix,16,2.03792456,8496177,0,63.6
gcp_amd_localhost,false,16777216,unix,32,2.045354669,8456660,0,126.2
gcp_amd_localhost,false,16777216,unix,64,2.061157038,8285005,1,245.3
gcp_amd_localhost,false,16777216,unix,128,2.098937667,7990416,9,464.7
gcp_amd_localhost,false,16777216,unix,256,2.053408178,7575828,131,900.7
gcp_amd_localhost,false,16777216,unix,512,2.078085538,7296686,160,1714.5
gcp_amd_localhost,false,16777216,unix,1024,1.849990228,5612473,1656,2962.3
gcp_amd_localhost,false,16777216,unix,2048,1.525854182,3784071,10928,4836.7
gcp_amd_localhost,false,16777216,unix,4096,2.297125038,3343137,38834,5665.5
gcp_amd_localhost,false,16777216,unix,8192,1.917412454,1711703,69245,6862.3
gcp_amd_localhost,false,16777216,unix,16384,2.323944857,899256,98856,5757.4
gcp_amd_localhost,false,16777216,unix,32768,2.863625822,699327,158153,6578.7
gcp_amd_localhost,false,16777216,unix,65536,1.177098138,136519,63432,5203.3
gcp_amd_localhost,false,16777216,unix,131072,2.890179861,223893,176433,6244.1
gcp_amd_localhost,false,16777216,unix,262144,2.994367897,200143,198697,6645.1
gcp_amd_localhost,false,16777216,unix,524288,2.632456843,183012,182707,7088.8
gcp_amd_localhost,false,16777216,unix,1048576,2.911095311,189097,188975,6332.6
gcp_amd_localhost,false,16777216,unix,2097152,2.786323786,182155,182143,6409.3
gcp_amd_localhost,false,16777216,unix,4194304,3.870003868,209933,209932,4660.2
gcp_amd_localhost,false,16777216,unix,8388608,1.1708850690000001,68426,68426,5416.6
gcp_amd_localhost,false,16777216,unix,16777216,2.808346585,173644,173644,6178
gcp_amd_localhost,false,16777216,TCP,1,1.6277527680000001,5473453,0,3.2
gcp_amd_localhost,false,16777216,TCP,2,2.035261459,6844627,1,6.4
gcp_amd_localhost,false,16777216,TCP,4,2.002330421,6777364,1,12.9
gcp_amd_localhost,false,16777216,TCP,8,1.929154134,6516782,1,25.8
gcp_amd_localhost,false,16777216,TCP,16,2.02935857,6847206,1,51.5
gcp_amd_localhost,false,16777216,TCP,32,2.0370469,6825939,0,102.3
gcp_amd_localhost,false,16777216,TCP,64,2.083633237,6561681,1,192.2
gcp_amd_localhost,false,16777216,TCP,128,2.132381835,6531679,0,373.9
gcp_amd_localhost,false,16777216,TCP,256,2.063954018,6134970,0,725.7
gcp_amd_localhost,false,16777216,TCP,512,1.394958178,3866977,0,1353.6
gcp_amd_localhost,false,16777216,TCP,1024,2.418513702,5903214,416,2383.6
gcp_amd_localhost,false,16777216,TCP,2048,6.246906173,5184431,161389,1619.6
gcp_amd_localhost,false,16777216,TCP,8192,1.736126972,821780,5653,3696.4
gcp_amd_localhost,false,16777216,TCP,16384,5.504742806,829707,77707,2353.9
gcp_amd_localhost,false,16777216,TCP,32768,1.7522176809999999,113808,46504,2026.3
gcp_amd_localhost,false,16777216,TCP,65536,1.726950153,78169,4120,2827.2
gcp_amd_localhost,false,16777216,TCP,131072,2.516499318,64486,56364,1807.5
gcp_amd_localhost,false,16777216,TCP,262144,1.769717872,46918,46894,1657.2
gcp_amd_localhost,false,16777216,TCP,524288,2.295679217,60486,60434,1653.1
